Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,North,2015-02-26,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-02-27,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-02-28,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-03-01,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-03-02,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-03-03,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-03-04,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-03-05,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-03-06,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-03-07,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-03-08,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-03-09,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-03-10,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-03-11,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-03-12,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-03-13,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-03-14,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-03-15,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-03-16,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-03-17,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-03-18,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-03-19,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-03-20,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-03-21,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-03-22,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-03-23,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-03-24,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-03-25,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-03-26,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-03-27,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-03-28,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-03-29,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-03-30,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-03-31,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-04-01,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-04-02,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-04-03,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-04-04,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-04-05,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-04-06,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-04-07,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-04-08,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-04-09,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-04-10,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-04-11,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-04-12,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-04-13,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-04-14,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-04-15,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-04-16,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-04-17,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-04-18,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-04-19,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-04-20,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-04-21,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-04-22,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-04-23,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-04-24,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-04-25,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-04-26,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-04-27,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-04-28,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-04-29,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-04-30,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-05-01,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-05-02,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-05-03,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-05-04,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-05-05,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-05-06,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-05-07,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-05-08,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-05-09,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-05-10,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-05-11,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-05-12,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-05-13,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-05-14,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-05-15,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-05-16,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-05-17,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-05-18,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-05-19,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-05-20,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-05-21,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-05-22,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-05-23,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-05-24,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-05-25,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-05-26,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-05-27,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-05-28,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-05-29,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-05-30,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-05-31,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-06-01,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-06-02,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-06-03,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-06-04,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-06-05,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-06-06,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-06-07,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-06-08,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-06-09,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-06-10,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-06-11,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-06-12,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-06-13,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-06-14,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-06-15,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-06-16,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-06-17,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-06-18,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-06-19,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-06-20,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-06-21,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-06-22,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-06-23,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-06-24,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-06-25,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-06-26,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-06-27,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-06-28,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-06-29,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-06-30,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-07-01,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-07-02,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-07-03,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-07-04,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-07-05,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-07-06,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-07-07,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-07-08,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-07-09,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-07-10,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-07-11,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-07-12,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-07-13,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-07-14,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-07-15,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-07-16,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-07-17,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-07-18,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-07-19,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-07-20,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-07-21,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-07-22,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-07-23,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-07-24,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-07-25,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-07-26,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-07-27,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-07-28,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-07-29,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-07-30,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-07-31,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-08-01,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-08-02,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-08-03,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-08-04,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-08-05,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-08-06,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-08-07,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-08-08,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-08-09,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-08-10,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-08-11,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-08-12,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-08-13,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-08-14,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-08-15,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-08-16,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-08-17,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-08-18,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-08-19,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-08-20,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-08-21,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-08-22,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-08-23,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-08-24,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-08-25,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-08-26,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-08-27,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-08-28,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-08-29,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-08-30,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-08-31,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-09-01,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-09-02,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-09-03,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-09-04,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-09-05,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-09-06,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-09-07,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-09-08,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-09-09,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-09-10,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-09-11,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-09-12,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-09-13,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-09-14,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-09-15,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-09-16,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-09-17,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-09-18,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-09-19,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-09-20,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-09-21,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-09-22,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-09-23,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-09-24,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-09-25,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-09-26,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-09-27,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-09-28,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-09-29,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-09-30,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-10-01,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-10-02,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-10-03,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-10-04,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-10-05,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-10-06,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-10-07,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-10-08,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-10-09,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-10-10,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-10-11,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-10-12,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-10-13,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-10-14,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-10-15,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-10-16,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-10-17,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-10-18,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-10-19,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-10-20,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-10-21,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-10-22,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-10-23,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-10-24,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-10-25,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-10-26,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-10-27,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-10-28,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-10-29,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-10-30,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-10-31,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-11-01,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-11-02,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-11-03,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-11-04,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-11-05,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-11-06,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-11-07,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-11-08,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-11-09,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-11-10,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-11-11,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-11-12,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-11-13,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-11-14,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-11-15,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-11-16,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,East,2015-11-17,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North,2015-11-18,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,North-East,2015-11-19,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,West,2015-11-20,19.71,13.62,267.75,21.52,24.75,31.92,53.46
Singapore,Central,2015-11-21,19.71,13.62,267.75,21.52,24.75,31.92,53.46
